x0,x1,Value,Timestamp
0.5867562992697856,0.8482752086574348,0.8748058080673218,1984135
0.48680690720517494,0.49319294475310765,0.21699844300746918,1984214
0.2635798394658243,0.7917323399092252,0.8368337154388428,1984277
0.28453314461866325,0.8796265873383761,0.8396679162979126,1984329
0.02234497865105896,0.5345456273848058,0.7346606254577637,1984374
0.8311212249237582,0.192667960093092,0.029904870316386223,1984389
0.7667487496318295,0.27957751609723286,0.026805810630321503,1984391
0.44528472085275483,0.6677077571029933,0.6893009543418884,1984393
0.19243161013791668,0.1275053026858813,0.6999761462211609,1984395
0.7510744909218774,0.5757005379275754,0.3842031955718994,1984397
0.925303600938225,0.8401824715788568,0.8636268377304077,1984399
0.29803862274686543,0.37216249422709774,0.2770538628101349,1984401
0.19541011058701127,0.6769834577066924,0.7851588129997253,1984420
0.6665023249899097,0.36010771052567836,0.032840546220541,1984422
0.4536859797171714,0.41678145419819024,0.12024752795696259,1984425
0.25200864244131016,0.011242860644188316,0.8059592843055725,1984428
0.37137100298771236,0.3125764697191382,0.17371146380901337,1984431
0.7071288509639595,0.6557526308825359,0.5395928025245667,1984530
0.03986610729104169,0.5893861668476488,0.7526708245277405,1984533
0.5193551663354634,0.4000747785929029,0.07625076919794083,1984535
0.4879512390343847,0.6987230793711724,0.7802263498306274,1984537
0.7372298991637916,0.23431012348523778,0.03237999230623245,1984562
0.9384070255572448,0.3427620389549082,0.04012388736009598,1984564
0.8285975667495299,0.10599062106920745,0.024309353902935982,1984565
0.9243944036628943,0.8529937381433826,0.865983247756958,1984567
0.5135875627021934,0.792891266221965,0.8920332789421082,1984568
0.9596596576632632,0.7542622272155722,0.8041229248046875,1984598
0.29437615567108044,0.2953977033648766,0.27096956968307495,1984603
0.21264699114752283,0.3226738740563282,0.3449982702732086,1984662
0.6808239042254803,0.4956983787599285,0.09597444534301758,1984732
0.20107988604766946,0.04071880761222974,0.7601457238197327,1984791
0.8779802830455419,0.7343197922721987,0.7613452076911926,1984887
0.7349414501624529,0.90729592083169,0.8615594506263733,1984890
0.07644285045343695,0.5632166727645972,0.7638968229293823,1984918
0.9278131853858379,0.13067120997354503,0.029376616701483727,1984920
0.24341831235894562,0.8684366076899696,0.8513228893280029,1984954
0.004922849274200592,0.9797173991723318,0.7849847674369812,1985005
0.9561544153577833,0.9294075233298855,0.8596394658088684,1985061
0.34237664539049417,0.007823459345290431,0.6745095252990723,1985063
0.14838123490737173,0.4082296035377945,0.6153788566589355,1985064
0.19753417753825855,0.23153194786222792,0.5693578720092773,1985129
0.9910517240563824,0.6426662953363438,0.5995319485664368,1985131
0.7024168574881924,0.45953794887395644,0.04183334857225418,1985132
0.5976557204452204,0.5122880206029226,0.18713286519050598,1985221
0.5657449143865704,0.466909314107828,0.12581072747707367,1985316
0.7447586414133246,0.03708911381008336,0.027817904949188232,1985406
0.3012293491119661,0.45269344734260963,0.35501599311828613,1985469
0.5307331198109324,0.3775026119927536,0.057730160653591156,1985472
0.07173199804633483,0.7800452195553919,0.843254804611206,1985498
0.2978430501364197,0.18149609618374893,0.19417807459831238,1985499
0.9163815994543577,0.7131436362343868,0.6891815662384033,1985500
0.30186484852782314,0.17740334039782985,0.19120346009731293,1985589
0.07936533702195761,0.5417949447643633,0.7760462164878845,1985592
0.1477353861025753,0.3895715352333639,0.5679237246513367,1985595
0.7468433879383571,0.3903359949376395,0.03245346248149872,1985642
0.22217688792098098,0.05607161595026619,0.7583522796630859,1985672
0.38760513674305463,0.99622406578583,0.9094927310943604,1985745
0.08792689343943726,0.28954664110608874,0.6972010135650635,1985829
0.36037206551240464,0.15191743523236675,0.1707679033279419,1985879
0.9713044162167604,0.653679115716027,0.6210271716117859,1985972
0.36084197449474914,0.5118283341140665,0.4216061532497406,1986042
0.002128690898334633,0.0014220258453892895,0.779022216796875,1986156
0.06537273640682488,0.46230048045689887,0.6990444660186768,1986293
0.5334872948647663,0.1947881029764408,0.04701458662748337,1986351
0.5117134616531664,0.3632870268870751,0.05484159290790558,1986411
0.03302428839807443,0.5044753138453326,0.7735206484794617,1986489
0.9668142765380715,0.28175379228196035,0.040306899696588516,1986547
0.48920205668963346,0.39896991222116573,0.07602863758802414,1986613
0.37931926897503976,0.3077172934099848,0.1672748178243637,1986655
0.6666721259616286,0.4728459619677545,0.05730467662215233,1986738
0.6388989161860067,0.15263672171049217,0.04440028592944145,1986836
0.7577516876371786,0.0637287093323766,0.026154931634664536,1986912
0.2151972668056493,0.6851869812889574,0.8009774684906006,1986984
0.9481537542248782,0.7577063741189742,0.8115719556808472,1987099
0.3204702425481131,0.9519557415263785,0.8719158172607422,1987262
0.3641330886256671,0.30876004736420765,0.18223170936107635,1987370
0.5732332772338989,0.46987984767854724,0.12421596050262451,1987465
0.9934738728919681,0.26564389797279125,0.04552067071199417,1987602
0.19603130465807125,0.06883735562281179,0.7394155859947205,1987686
0.5731451902410137,0.5449899872290302,0.3641015291213989,1987756
0.804887907653924,0.5389138716718169,0.13159725069999695,1987816
0.718731887054396,0.8074291184284937,0.8519406318664551,1987887
0.19798212833800566,0.989777717302793,0.8555834293365479,1987984
0.1193906796003315,0.45521885488694713,0.7335367798805237,1988027
0.09895091706828281,0.62540309755838,0.7319426536560059,1988057
0.6062220910732605,0.19048872984142404,0.03454982861876488,1988108
0.48603788589116054,0.42301173270050385,0.10491688549518585,1988161
0.24082127092028316,0.18871066350472002,0.455334335565567,1988227
0.08829373565264301,0.4258642140002329,0.6412779092788696,1988259
0.013918209118387414,0.170977891677719,0.7359779477119446,1988365
0.7976268135402634,0.1921869716639898,0.029107145965099335,1988437
0.7795945037919576,0.09068751531770422,0.023806802928447723,1988501
0.3992094092743691,0.6038715524394267,0.5738664269447327,1988549
0.6872613401155008,0.8643467095218125,0.8630377054214478,1988697
0.6176650473908218,0.6050685279652681,0.4282672703266144,1988785
0.9035090884760353,0.8201969955626456,0.8567417860031128,1988847
0.04120594413693251,0.4183366413675322,0.6800180673599243,1988904
0.4897494238139125,0.8677033561619115,0.8932563662528992,1988973
0.3071440810616,0.16663973847777686,0.1938796043395996,1989029
0.21173625702023802,0.6480402893849391,0.7979074120521545,1989129
0.9523498414831512,0.9817317700275899,0.844924807548523,1989161
0.8898498411707221,0.11119612790671043,0.025384437292814255,1989268
0.594189051181787,0.8818142409639802,0.8844726085662842,1989333
0.2956011472956363,0.1357142498716671,0.3894311785697937,1989434
0.8401432432626936,0.5990638154713375,0.43618839979171753,1989494
0.46237120851647023,0.5570377818349033,0.3890981078147888,1989585
0.4016714112166981,0.8427036428640718,0.8485580086708069,1989701
0.953236273239791,0.42360583354429276,0.04622238501906395,1989752
0.9200115277611131,0.6836835211852978,0.6261979937553406,1989827
0.534557232181936,0.5148397231201046,0.19933754205703735,1989861
0.05485799158804902,0.5907470847943251,0.7590405344963074,1989874
0.4851042764721661,0.7218970812487855,0.8103911876678467,1989875
0.049481627834313036,0.18908592911733932,0.734363317489624,1989877
0.61351823021745,0.544001050737157,0.2964365482330322,1989878
0.8345522938225137,0.6255018384248194,0.5208176970481873,1989880
0.9039378052678474,0.2958217032040861,0.033036794513463974,1989881
0.6166947767793937,0.24035210045761884,0.037470679730176926,1989882
0.04221646603938667,0.22227730025801934,0.7392215728759766,1989884
0.422449430110714,0.40428782696753285,0.1291458159685135,1989885
0.039343861293498206,0.6923210644256936,0.7787287831306458,1989887
0.6841659984750963,0.05009063722278333,0.03772318735718727,1989888
0.9816732768252027,0.5780481097686895,0.3820453882217407,1989905
0.46250993855626427,0.31105820075538015,0.08217944949865341,1990013
0.9642790633458651,0.4169642704873534,0.046724237501621246,1990062
0.03860016392980182,0.23893019515764963,0.7418776750564575,1990092
0.6327458949234213,0.7100813115118689,0.7198867201805115,1990175
0.03568875765303712,0.7133113561904322,0.7952638268470764,1990204
0.8872864051989469,0.14114789913980297,0.02814965508878231,1990233
0.3024597352705156,0.8313041245550944,0.8320576548576355,1990301
0.6139253956669397,0.5806956521214423,0.3935929238796234,1990345
0.2098064868977027,0.9399564639059185,0.845912516117096,1990393
0.5369340624945131,0.7840217005032009,0.8654057383537292,1990412
0.037303889272697024,0.5956363576258661,0.7565775513648987,1990440
0.39047019415182516,0.6459297049750065,0.7325594425201416,1990472
0.3314877134548776,0.011103797966294425,0.7036443948745728,1990553
0.3300217035035645,0.22768851015004504,0.20500752329826355,1990625
0.7347596276365789,0.7732468231857259,0.8286213874816895,1990741
0.5645927832222523,0.7454027325994111,0.809027373790741,1990855
0.5768081182751433,0.34128917398325276,0.029211753979325294,1990967
0.9795016543306165,0.41719562304369184,0.048352643847465515,1991058
0.060607775210798555,0.6308086142688315,0.738783597946167,1991060
0.6512231782826936,0.3847388108080293,0.024927889928221703,1991093
0.21072772305449156,0.7145586977544414,0.7812509536743164,1991241
0.31583271356464715,0.6798525030860068,0.8156530857086182,1991397
0.4531274781246079,0.918936779070431,0.8715136051177979,1991524
0.13027122417603987,0.09184221353493768,0.8227264881134033,1991613
0.2278905646203946,0.7897077281869213,0.8259185552597046,1991737
0.5523860279070282,0.8253501983883297,0.8851528763771057,1991844
0.33849906772915733,0.06052639935504156,0.4639335870742798,1991925
0.681419297093877,0.0381710744843449,0.03759477287530899,1991950
0.54300399313379,0.349361103515804,0.03257695958018303,1991952
0.45571519123214455,0.6139581191762823,0.5281190872192383,1991953
0.4442519030745523,0.03322020194025692,0.3052433729171753,1991955
0.38276896611251865,0.059223349420530286,0.3523068130016327,1992026
0.19990886732938554,0.4034241053720937,0.5607548952102661,1992027
0.8455355025539357,0.22042591439352519,0.03296570107340813,1992039
0.8571515982166816,0.36186992086342573,0.034387581050395966,1992089
0.5404099395667207,0.028700471030996884,0.07880853861570358,1992153
0.629873214061259,0.7076636467393189,0.7144069075584412,1992156
0.3863843928868665,0.3422988251957298,0.11101043969392776,1992157
0.16048674635591897,0.39213466904880206,0.6009306311607361,1992159
0.900408668192178,0.1753215735148583,0.03125089034438133,1992164
0.5305165841686706,0.31803422979063833,0.037126701325178146,1992241
0.5981063961285661,0.9962565708026285,0.8731295466423035,1992305
0.3407774280568049,0.8664634777814667,0.8475998044013977,1992379
0.9352720620620713,0.3606843081655804,0.04386371374130249,1992485
0.9679399088060067,0.8989944909829212,0.860629141330719,1992569
0.2835388030157,0.35752755805656866,0.2992992401123047,1992651
0.9019790765408741,0.8010130593187144,0.8409490585327148,1992759
0.43653223812861836,0.19269083795297473,0.1470985859632492,1992875
0.6838839679975498,0.17397476882702542,0.03941042348742485,1993060
0.16980892897592648,0.8945853824969348,0.851290762424469,1993217
0.4236802492018642,0.9388540302533193,0.8813276886940002,1993314
0.1595521912816119,0.32708003390363244,0.4438914954662323,1993420
0.10784786381583543,0.7409518623787363,0.8032034635543823,1993519
0.4851355135832206,0.8799587259943064,0.896171510219574,1993607
0.9292045771448666,0.6020580443827452,0.4860121011734009,1993805
0.7183249665950101,0.6456374499473403,0.5513039827346802,1993911
0.4234571328047588,0.578445459040344,0.46645909547805786,1993935
0.09630641514332423,0.49081739995413565,0.8158422112464905,1994009
0.5274999561209397,0.11300394491705636,0.056137971580028534,1994092
0.4313235573759669,0.6984614228343473,0.8158298134803772,1994158
0.37874032182548745,0.14902148934972725,0.17047058045864105,1994192
0.2682499645554669,0.8469769284743551,0.8298615217208862,1994228
0.44786416503151905,0.7496043207515743,0.8855085968971252,1994259
0.9874468586857829,0.6314935589953963,0.578391432762146,1994287
0.7127198846882591,0.698353925652407,0.7002366185188293,1994328
0.2981266944590363,0.28072854807376485,0.30031564831733704,1994361
0.5955578890800193,0.5385046172721797,0.30173009634017944,1994422
0.6078410495102097,0.6863806682297463,0.6676878929138184,1994471
0.35999581815750026,0.9342074871833094,0.8810890913009644,1994529
0.2151736401573803,0.4415495348239798,0.6416819095611572,1994581
0.13129495477914482,0.2056141439961936,0.7357518076896667,1994661
0.6111262339049575,0.7208773483054978,0.766270101070404,1994713
0.19225887234724967,0.5819263558991885,0.752228319644928,1994779
0.8511645984374904,0.848910707370856,0.8616383671760559,1994820
0.8749940496250773,0.24864427407169604,0.02942456677556038,1994827
0.2947842237842593,0.5604922466226951,0.7586230635643005,1994893
0.6927861410391242,0.5812579990331671,0.395900160074234,1994946
0.6018128174165494,0.6372368750367077,0.4432932436466217,1994986
0.38934026435135655,0.0003025687008516825,0.5222530961036682,1995033
0.25349553374735684,0.3487082126439928,0.35201629996299744,1995096
0.3535304102135513,0.2822027181605033,0.22996903955936432,1995177
0.8390766835190376,0.1914584400669053,0.029949946328997612,1995261
0.4100031873427311,0.6648812352983893,0.7586104273796082,1995383
0.5008976745317232,0.5875781199999309,0.4010363221168518,1995453
0.8811438344053487,0.6157222105949677,0.49395403265953064,1995554
0.23867079037116884,0.46017415412060136,0.5564433932304382,1995574
0.7641830941710193,0.43620789718861824,0.03366313874721527,1995576
0.5361028010262527,0.16653226100700513,0.04942220076918602,1995579
0.9061581265617936,0.6516695948924122,0.5998904705047607,1995581
0.639858477671428,0.4987901037820993,0.12698672711849213,1995603
0.6382314561697137,0.7613547647196646,0.823903501033783,1995604
0.47369417613399073,0.6817889371334834,0.727439284324646,1995606
0.901200230289759,0.013115348514579456,0.02227977104485035,1995607
0.6456740710414095,0.805437512373132,0.8383187651634216,1995608
0.4325245867516127,0.13701470692973386,0.20780089497566223,1995610
0.5644301875958407,0.8015487623297125,0.8583071827888489,1995611
0.35744168414030636,0.9099815693867583,0.8585188984870911,1995613
0.04922038310728112,0.8753126557205299,0.8168151378631592,1995614
0.6911964689891443,0.938620433432119,0.8603302836418152,1995615
0.6691214100987054,0.2842846118068196,0.038690946996212006,1995617
0.3818116055656191,0.3370837880178141,0.12532754242420197,1995639
0.7753549824780335,0.33207123385073384,0.035239383578300476,1995641
0.6591280505651496,0.9027264518519701,0.865176260471344,1995642
0.38921328356875723,0.8464518929259123,0.845384955406189,1995646
0.4070195044955095,0.8707337194066717,0.8482489585876465,1995647
0.7981169599216437,0.2096086265554716,0.03017560951411724,1995649
0.7576063780661034,0.8631467550181023,0.8484668135643005,1995650
0.062475032009988635,0.6970435535419911,0.7898837327957153,1995652
0.5816042975229354,0.44070665463647407,0.0999525710940361,1995655
0.4995866322140451,0.48803249070687005,0.19856776297092438,1995657
0.9969690114368516,0.7583984780097935,0.8023340702056885,1995702
0.9728546681817449,0.2381027181949843,0.041408341377973557,1995704
0.5398220536933602,0.012566872609491747,0.08816380053758621,1995732
0.6379156587075162,0.22158319003912302,0.035230159759521484,1995800
0.44308907839821177,0.5519340492907507,0.37735500931739807,1995912
0.4228107302861489,0.8252050425986625,0.8595024347305298,1995954
0.2456681575843034,0.19429016087809717,0.41925305128097534,1995994
0.39459714653767347,0.28827121125903665,0.15562044084072113,1995995
0.2072982236521684,0.14772127060572762,0.6446376442909241,1996024
0.5889554684970542,0.9432732560180503,0.8724521398544312,1996061
0.04361648469833556,0.3106130364292095,0.7661017179489136,1996131
0.21331851795122656,0.6901155231385061,0.7970243692398071,1996182
0.03357942482517905,0.38572685822278063,0.7055386900901794,1996293
0.3160497502812555,0.7783080550997075,0.8528570532798767,1996425
0.10970049136967198,0.7372817361751411,0.7980355620384216,1996573
0.5642828688611214,0.48765713879219785,0.15327216684818268,1996649
0.8157503401021451,0.34134434215248155,0.0311434343457222,1996697
0.38266699168346396,0.4189367682904781,0.14886416494846344,1996768
0.45164428111974475,0.006211091779686086,0.3210248351097107,1996813
0.35869317743217055,0.8237554870212385,0.8502116203308105,1996815
0.5765491033250789,0.4293072932834999,0.08046543598175049,1996816
0.10510130276643484,0.7703352135570055,0.8065131902694702,1996818
0.7189555382874414,0.9633812501255195,0.8545800447463989,1996820
0.18630077730309333,0.8950096374441681,0.8451829552650452,1996821
0.15067168718392254,0.17355595466631726,0.7546632289886475,1996823
0.8647914976796195,0.8399471654215489,0.8681782484054565,1996824
0.04563468041002547,0.9764844571559562,0.8015283346176147,1996826
0.37700844750337426,0.27687870456405383,0.19133922457695007,1996827
0.5861514720036803,0.22284409105487563,0.033522214740514755,1996828
0.8387130004363111,0.02121742886179131,0.025798514485359192,1996830
0.013611806513768056,0.5606426338087049,0.7832162380218506,1996831
0.46486991751873236,0.4169315845985747,0.11161515861749649,1996905
0.30786700506948345,0.22788953303990256,0.21464143693447113,1997042
0.6077163853552299,0.34608975152873284,0.02990032732486725,1997103
0.5898206110995141,0.04048500829727079,0.06504443287849426,1997158
0.023607408602690828,0.1829841240899645,0.7283454537391663,1997186
0.6897011817315838,0.9142217164254859,0.8625667095184326,1997292
0.3925105330195286,0.8217207654252107,0.8495802283287048,1997328
0.18729400815348074,0.9207831859280912,0.8442460894584656,1997388
0.9719296369428488,0.43284142387130314,0.050817832350730896,1997452
0.6849862925290856,0.0715008684744324,0.035809215158224106,1997505
0.009684545185044842,0.6502016098229944,0.7830607295036316,1997537
0.360288057415584,0.22582643402446376,0.21614311635494232,1997581
0.9199449669858174,0.6361756137073604,0.5971514582633972,1997644
0.5439732554231836,0.8777902442158161,0.8902918100357056,1997690
0.5408182841674352,0.4410363494053358,0.12435611337423325,1997748
0.2711688071461337,0.7525156856030439,0.8368806838989258,1997788
0.9293613407277797,0.40162213782685,0.04168089106678963,1997888
0.5960015895302537,0.9271971812992802,0.8823054432868958,1997944
0.44260801306550374,0.30837000503646533,0.0876014456152916,1997969
0.11790519608159598,0.3262200072505814,0.5987164378166199,1998060
0.43616589207011836,0.4692740761061244,0.23371486365795135,1998140
0.5325446022222484,0.28628647387122963,0.03442341461777687,1998222
0.5798908492696596,0.9704449540613218,0.8718398809432983,1998377
0.35478327698302825,0.7898595466962673,0.8542464375495911,1998501
0.8535497107215093,0.776304098242554,0.8262191414833069,1998586
0.1259572915175625,0.790971407973782,0.823101282119751,1998638
0.9669281773503164,0.8107060594285256,0.8392143845558167,1998639
0.13709852963998162,0.8868997641394681,0.8591222763061523,1998641
0.8998869289554301,0.7856481805120372,0.8350279927253723,1998642
0.25015753132875884,0.5558760744892168,0.7584916949272156,1998644
0.929802468555376,0.6896103926792392,0.6371005177497864,1998674
0.6137937082324314,0.5914291721988617,0.40246111154556274,1998768
0.7457740693033906,0.7634025787236014,0.8176947832107544,1998814
0.10844142911917283,0.04625854879247922,0.8671838045120239,1998966
0.948659045083366,0.39056443500518767,0.04676029458642006,1999157
0.5514608118861242,0.25169092274661764,0.034697696566581726,1999182
0.032044182631216875,0.16874762673597365,0.7402544617652893,1999184
0.1767328068521362,0.8975780871728147,0.8477107882499695,1999185
0.34060038132675424,0.27546639681152496,0.23986907303333282,1999186
0.16406364983802238,0.2001573866414263,0.6859334111213684,1999188
0.823633257111891,0.4294152621580927,0.03698262199759483,1999199
0.01306615494991079,0.6594542813695209,0.7672804594039917,1999257
0.4319553332304169,0.536624515429558,0.38991791009902954,1999309
0.8648985481304435,0.6849604551373288,0.6262185573577881,1999360
0.14892559846872758,0.1149965088734366,0.7596974968910217,1999395
0.47330488970538237,0.4155395054623823,0.09885430335998535,1999396
0.726014350355718,0.037548877231141954,0.030217526480555534,1999398
0.8004645937551209,0.500053791371207,0.052148304879665375,1999399
0.5266931170339123,0.6082020274478981,0.37924468517303467,1999401
0.0027762570526443015,0.10825461485431953,0.831897497177124,1999402
0.5688791071625687,0.584561156570154,0.390095591545105,1999404
0.9786012499590477,0.674981408292289,0.6339851021766663,1999405
0.02879021878554652,0.4181876282958243,0.6822462677955627,1999438
0.30546084787394007,0.4169433755016042,0.31796619296073914,1999506
0.19788268621398045,0.07828288121237255,0.7430388331413269,1999592
0.33071026462887343,0.8143759297741978,0.8474108576774597,1999664
0.844636481742694,0.6434314746948531,0.5807856917381287,1999726
0.7702676182944675,0.2281342688234503,0.028522588312625885,1999809
0.7099051859214301,0.7098277573765717,0.7147904634475708,1999868
0.292975070238185,0.2720994097245736,0.31974056363105774,1999917
0.6935283030546633,0.3195525560375369,0.043197158724069595,1999976
0.46339438111347886,0.1463735509338928,0.17254763841629028,2000037
0.30768679789767067,0.8817755296053043,0.8436924815177917,2000071
0.48990855720982573,0.20548728075416947,0.06572503596544266,2000129
0.14876227992508664,0.5592481576760928,0.7760575413703918,2000183
0.8984140344526685,0.7198211520328274,0.7240641713142395,2000294
0.19340586719050834,0.9701395169569001,0.8514118790626526,2000379
0.10102600311972904,0.007264414078110318,0.8356724381446838,2000462
0.6308555461132591,0.6105147438389664,0.43878430128097534,2000529
0.4284837880642713,0.12080206657507213,0.21839779615402222,2000599
0.9616785624681263,0.5853394822838484,0.3505455553531647,2000693
0.9842309218155286,0.9711423713374996,0.8490926027297974,2000832
0.9923209335286233,0.2656745244710416,0.04543554410338402,2000920
0.1551123633929661,0.10910785021201275,0.7523620128631592,2001021
0.6936751738809248,0.6324135959003991,0.5119065642356873,2001087
0.3103032947802274,0.39686862989448046,0.2946430444717407,2001174
0.18627165137847676,0.6027552762427311,0.7349785566329956,2001255
0.8637540620067664,0.5147687185507359,0.05345451831817627,2001309
0.4658318636133577,0.6764785531678417,0.7043366432189941,2001326
0.5409366670749068,0.15173264417550147,0.04656440019607544,2001370
0.7967860599840613,0.7495780764004399,0.770700216293335,2001418
0.2530441382527512,0.06400900655283057,0.7288455963134766,2001502
0.30430361998161587,0.40846258757687176,0.3381774425506592,2001530
0.9796668056032719,0.5325318187381666,0.05859413370490074,2001560
0.6272513766276311,0.9123554204454624,0.8704927563667297,2001617
0.1998249469614962,0.1252336486733878,0.6845128536224365,2001688
0.48701978998181683,0.9762483147135893,0.8790724873542786,2001783
0.12022902556703992,0.2946038930070424,0.6033209562301636,2001784
0.1648631685131195,0.30059182138299645,0.4362262487411499,2001786
0.801038799910091,0.24244128258836262,0.027055911719799042,2001787
0.5364390273554724,0.9140035612716256,0.8896942138671875,2001789
0.8917987090625086,0.2695330071003577,0.02729000523686409,2001790
0.12216542919270439,0.9024402315697523,0.8582173585891724,2001791
0.35015291736672566,0.37064996509953646,0.19877415895462036,2001793
0.40502700637859357,0.04731932908669962,0.3260124921798706,2001794
0.16517139336891198,0.024426031985980604,0.8154477477073669,2001802
0.4812225624275868,0.9959649887330814,0.8873790502548218,2001803
0.8065931936871864,0.8020138505554105,0.8610067367553711,2001805
0.32259548313011416,0.7655484671670696,0.8562107086181641,2001806
0.7313281324527751,0.3911834496256466,0.03166690468788147,2001807
0.5623074552735199,0.17462995733793352,0.04098733887076378,2001809
0.15904907595790255,0.6500954387309306,0.7850453853607178,2001810
0.8957253665806589,0.4433051945014779,0.04192311316728592,2001840
0.9114032561178589,0.6259482360880452,0.5509568452835083,2001880
0.4977850439877745,0.8126289714133276,0.9000370502471924,2001902
0.8638657102493772,0.6571131203708924,0.5923622846603394,2001904
0.42756633875693445,0.3873125910741342,0.08083849400281906,2001905
